AMD Radeon HD 7350 OEM PCI,40.0,19.0,59.0
AMD Radeon RX 470 Mobile,14.0,85.0,232.0
AMD Radeon HD 6770 Green Edition,40.0,86.0,166.0
NVIDIA Quadro P620 Mobile,14.0,40.0,132.0
NVIDIA GeForce 8800 GTS 512,65.0,135.0,324.0
AMD Radeon HD 8510G IGP,32.0,35.0,246.0
NVIDIA Quadro M3000M,28.0,75.0,398.0
NVIDIA Tesla S1075,55.0,800.0,470.0
NVIDIA Quadro K5200,28.0,150.0,561.0
NVIDIA GeForce 710A,28.0,45.0,118.0
AMD Radeon E9260 PCIe,14.0,80.0,123.0
NVIDIA GeForce 8300,80.0,40.0,127.0
ATI Radeon X1650 XT,80.0,55.0,230.0
NVIDIA GeForce 710A,28.0,15.0,87.0
NVIDIA Quadro FX 5600 Mac Edition,90.0,171.0,484.0
ATI Radeon X1050 AGP,130.0,24.0,76.0
AMD FireStream 9170,55.0,105.0,192.0
NVIDIA GRID RTX T10-8,12.0,260.0,754.0
NVIDIA GeForce GTX 1050 Mobile,14.0,75.0,132.0
NVIDIA GeForce RTX 3080 Max-Q,8.0,80.0,392.0
NVIDIA GeForce GTX 1650 Max-Q,12.0,50.0,200.0
NVIDIA GeForce GT 525M,40.0,23.0,116.0
Sony Playstation 2 GPU 90nm,90.0,45.0,86.0
AMD Radeon HD 7660D IGP,32.0,100.0,246.0
NVIDIA GeForce GT 610 PCI,40.0,29.0,79.0
ATI Radeon HD 3850 AGP,55.0,75.0,192.0
ATI FirePro V5700,55.0,56.0,146.0
NVIDIA GeForce GTX 680MX Mac Edition,28.0,122.0,294.0
NVIDIA GRID A100A,7.0,400.0,826.0
NVIDIA GeForce RTX 2070 Max-Q,12.0,90.0,445.0
ATI Radeon HD 4350,55.0,20.0,73.0
3dfx Voodoo4-2 4200 PCI 16 MB,180.0,15.0,112.0
AMD Radeon HD 6570 OEM,40.0,44.0,118.0
AMD Radeon R7 240 OEM,28.0,50.0,77.0
ATI FireGL V7350,90.0,111.0,288.0
ATI Radeon HD 5870 Eyefinity 6,40.0,228.0,334.0
AMD FirePro D700,28.0,274.0,352.0
NVIDIA GeForce 9100M G mGPU Intel,65.0,12.0,144.0
ATI Radeon 9600,130.0,12.0,76.0
NVIDIA GeForce GTX 260M,65.0,65.0,324.0
AMD Radeon 550X 640SP,14.0,50.0,103.0
Intel Aubrey Isle,45.0,300.0,684.0
ATI Radeon HD 3570,55.0,30.0,67.0
AMD Radeon E9174 MXM,14.0,50.0,103.0
NVIDIA GeForce 9700M GT,65.0,45.0,144.0
AMD Radeon RX 6600,7.0,150.0,236.0
ATI Radeon HD 2900 XTX,80.0,240.0,420.0
AMD Radeon Pro 5500 XT,7.0,125.0,158.0
AMD Radeon RX 480 Mobile,14.0,100.0,232.0
ATI Radeon HD 5450 PCI,40.0,19.0,59.0
ATI Radeon X850 XT Platinum,130.0,67.0,297.0
NVIDIA GeForce GT 330M Mac Edition,40.0,23.0,100.0
ATI FirePro RG220,55.0,35.0,73.0
NVIDIA TITAN V,12.0,250.0,815.0
NVIDIA GeForce GTS 150 OEM,65.0,141.0,324.0
ATI Radeon HD 2400 XT,65.0,25.0,85.0
NVIDIA GeForce RTX 2070,12.0,175.0,445.0
NVIDIA GeForce GTX 780 Rev. 2,28.0,250.0,561.0
AMD FirePro D300,28.0,150.0,212.0
NVIDIA GeForce 825M,28.0,33.0,87.0
NVIDIA GeForce 720A,28.0,33.0,116.0
NVIDIA GeForce 705M,28.0,15.0,116.0
NVIDIA GeForce GTX 555 OEM,40.0,150.0,332.0
AMD Radeon HD 6990M,40.0,100.0,212.0
NVIDIA GeForce 7300 GT Mac Edition,90.0,24.0,125.0
NVIDIA GeForce 210 Rev. 2,40.0,31.0,57.0
AMD Radeon RX 550,14.0,50.0,103.0
AMD Radeon HD 8970M,28.0,100.0,212.0
ATI Mobility Radeon 7500,150.0,27.0,68.0
AMD Radeon HD 8410G IGP,32.0,35.0,246.0
AMD Radeon R9 Nano,28.0,175.0,596.0
NVIDIA GeForce 8800 GS Mac Edition,65.0,105.0,324.0
AMD Radeon RX 460 1024SP,14.0,75.0,123.0
NVIDIA GeForce GT 720,28.0,19.0,87.0
AMD Radeon RX 6800 XT,7.0,300.0,520.0
AMD Radeon HD 7470M,40.0,25.0,67.0
NVIDIA GeForce GT 620 OEM,40.0,30.0,79.0
ATI Radeon X1300 PRO,90.0,31.0,100.0
AMD FirePro W2100,28.0,26.0,77.0
AMD Radeon RX 6700 XT,7.0,230.0,335.0
NVIDIA GeForce 9500M GS,80.0,20.0,169.0
AMD FirePro S10000,28.0,375.0,352.0
NVIDIA GeForce 705A,40.0,15.0,79.0
NVIDIA GeForce Go 6250,110.0,10.0,110.0
NVIDIA Quadro P4200 Mobile,16.0,100.0,314.0
NVIDIA GeForce2 Go,180.0,2.0,64.0
ATI FirePro V4800,40.0,69.0,104.0
NVIDIA GeForce GTX 280,65.0,236.0,576.0
ATI FirePro 2450 Multi-View PCIe x1,55.0,32.0,67.0
NVIDIA GeForce RTX 3080 Mobile,8.0,115.0,392.0
NVIDIA Quadro FX 380 LP,40.0,28.0,57.0
ATI FirePro V8700,55.0,151.0,256.0
ATI Radeon X1600 PRO,90.0,41.0,150.0
NVIDIA GeForce RTX 3090,8.0,350.0,628.0
AMD FirePro W9100,28.0,275.0,438.0
NVIDIA GeForce 7800 GTX,110.0,86.0,333.0
NVIDIA Tesla M2070-Q,40.0,225.0,529.0
NVIDIA Tesla X2090,40.0,225.0,520.0
NVIDIA GeForce GT 720A,28.0,33.0,116.0
NVIDIA GeForce GTX 285,55.0,204.0,470.0
AMD Playstation 4 GPU,28.0,75.0,348.0
ATI Radeon 9100,150.0,28.0,120.0
NVIDIA GeForce GTS 360M,40.0,38.0,144.0
AMD Radeon Pro WX 9100,14.0,230.0,495.0
NVIDIA GeForce GT 520M,40.0,12.0,79.0
AMD Radeon R7 350 OEM,28.0,65.0,77.0
AMD Radeon HD 7690M,40.0,20.0,104.0
NVIDIA Quadro FX 3700,65.0,78.0,324.0
NVIDIA GeForce GT 640,28.0,65.0,118.0
NVIDIA GeForce GTX 260 Core 216 Rev. 2,55.0,171.0,470.0
ATI Radeon HD 5950,40.0,302.0,334.0
ATI Mobility Radeon HD 540v,55.0,15.0,73.0
NVIDIA Quadro NVS 280 AGP,150.0,13.0,124.0
ATI Radeon HD 4730,55.0,110.0,256.0
NVIDIA Quadro FX 880M,40.0,35.0,100.0
AMD Radeon HD 7500G IGP,32.0,17.0,246.0
ATI Radeon HD 4250,55.0,25.0,67.0
NVIDIA P102-100,16.0,250.0,471.0
AMD Radeon HD 6750M,40.0,35.0,104.0
NVIDIA Quadro CX,55.0,150.0,470.0
NVIDIA Tesla M6,28.0,100.0,398.0
ATI Mobility Radeon HD 3430,55.0,12.0,67.0
NVIDIA Quadro K610M,28.0,30.0,87.0
AMD Radeon Pro WX Vega M GL,14.0,65.0,208.0
AMD Radeon Pro 580X,14.0,185.0,232.0
Sony Playstation 2 GPU 250nm,250.0,79.0,279.0
NVIDIA GeForce GT 120M,55.0,14.0,121.0
AMD FirePro S9000,28.0,225.0,352.0
AMD Radeon R2 Mobile Graphics,28.0,100.0,107.0
ATI Xbox 360 S GPU,45.0,133.0,168.0
AMD Radeon HD 8240 Mobile IGP,28.0,15.0,110.0
AMD Radeon RX 5300,7.0,100.0,158.0
AMD Radeon HD 6450 OEM,40.0,18.0,67.0
NVIDIA Quadro P5000 Mobile,16.0,100.0,314.0
NVIDIA Quadro FX 5800,55.0,189.0,470.0
AMD Radeon HD 7650M Rebrand,40.0,20.0,104.0
NVIDIA Quadro P1000 Mobile,14.0,40.0,132.0
ATI Radeon 9000 PRO,150.0,28.0,97.0
ATI Radeon HD 4770,40.0,80.0,137.0
NVIDIA GeForce GT 555M,40.0,35.0,238.0
NVIDIA GeForce GTX 560 Ti,40.0,170.0,332.0
NVIDIA GeForce 205 OEM,40.0,31.0,57.0
NVIDIA GeForce RTX 2070 Mobile,12.0,115.0,445.0
NVIDIA GeForce2 Go,180.0,2.0,64.0
NVIDIA GeForce GTX 780 6 GB,28.0,250.0,561.0
ATI Mobility Radeon HD 550v,55.0,10.0,146.0
NVIDIA GeForce MX450 30.5W 10Gbps,12.0,31.0,200.0
ATI Radeon HD 2350 PRO,65.0,20.0,85.0
NVIDIA Quadro K5000M,28.0,100.0,294.0
AMD Radeon R9 280,28.0,200.0,352.0
AMD Radeon R7 Graphics,28.0,65.0,245.0
AMD Playstation 4 Pro GPU,16.0,150.0,322.0
ATI Radeon HD 2600 XT Mac Edition,65.0,45.0,153.0
AMD FireStream 9250,55.0,150.0,256.0
ATI Mobility Radeon HD 5850 Mac Edition,40.0,30.0,166.0
NVIDIA Quadro 5000M,40.0,100.0,529.0
AMD Radeon HD 6870M,40.0,50.0,166.0
ATI Radeon X800 GT AGP,130.0,40.0,297.0
NVIDIA GeForce 7800 GS AGP,110.0,75.0,333.0
NVIDIA GeForce GT 555M,40.0,35.0,116.0
NVIDIA GeForce GT 645 OEM,40.0,102.0,332.0
NVIDIA NVS 2100M,40.0,11.0,57.0
AMD Radeon HD 6550M,40.0,26.0,334.0
NVIDIA GeForce GT 520 PCIe x1,40.0,29.0,79.0
NVIDIA Quadro NVS 280 PCIe,150.0,13.0,91.0
NVIDIA GRID K500,28.0,225.0,294.0
NVIDIA A100 SXM4 40 GB,7.0,400.0,826.0
NVIDIA Quadro M600M,28.0,30.0,148.0
AMD Radeon Vega 3,14.0,15.0,210.0
AMD Radeon HD 6230,40.0,19.0,59.0
NVIDIA GeForce RTX 2080 SUPER Max-Q,12.0,80.0,545.0
AMD Radeon RX 580G,14.0,185.0,232.0
AMD FireStream 9270,55.0,160.0,256.0
NVIDIA GeForce GTX 760 OEM,28.0,170.0,294.0
AMD Radeon HD 6380G IGP,32.0,35.0,227.0
ATI Radeon X600 PRO,130.0,36.0,92.0
NVIDIA GeForce 8200M G mGPU AMD,80.0,12.0,127.0
NVIDIA GeForce 7300 GT AGP,90.0,24.0,125.0
NVIDIA GeForce GTX 560 Ti OEM,40.0,170.0,332.0
NVIDIA GeForce 315 OEM,40.0,33.0,144.0
NVIDIA GRID A100B,7.0,400.0,826.0
ATI Radeon X800 GT AGP,130.0,40.0,281.0
AMD Radeon HD 6750M Mac Edition,40.0,35.0,104.0
NVIDIA GeForce PCX 5950,130.0,57.0,207.0
AMD Radeon HD 8570 OEM Rebrand,40.0,60.0,118.0
NVIDIA Tesla V100 PCIe 32 GB,12.0,250.0,815.0
NVIDIA GeForce GTX 660M,28.0,50.0,118.0
NVIDIA GeForce GTX 780,28.0,250.0,561.0
AMD Radeon R9 370,28.0,110.0,212.0
NVIDIA GeForce GTX 765M,28.0,75.0,221.0
AMD Radeon HD 8510 OEM,40.0,39.0,104.0
NVIDIA GeForce 8600M GT Mac Edition,80.0,20.0,169.0
AMD Radeon HD 6650A,40.0,45.0,118.0
Intel GMA 3150,45.0,13.0,66.0
NVIDIA GeForce GTX 645 OEM,28.0,65.0,221.0
AMD Radeon RX 6700,7.0,180.0,335.0
NVIDIA GeForce 7900 GTX,90.0,84.0,196.0
NVIDIA GeForce GTX 660,28.0,140.0,221.0
NVIDIA Quadro T2000 Mobile,12.0,60.0,200.0
NVIDIA GeForce 7800 GS+ 20Pipes AGP,90.0,75.0,196.0
ATI Radeon X850 XT AGP,130.0,69.0,297.0
AMD Radeon RX 570X,14.0,150.0,232.0
NVIDIA GeForce GT 425M,40.0,23.0,116.0
Sony Playstation Vita GPU,32.0,4.0,6.0
ATI Radeon 7200,180.0,23.0,111.0
NVIDIA GeForce GTX 480,40.0,250.0,529.0
AMD Radeon HD 7450 OEM,40.0,18.0,67.0
NVIDIA Quadro K2000M,28.0,55.0,118.0
AMD Radeon Instinct MI6,14.0,150.0,232.0
AMD Radeon HD 8310G IGP,32.0,20.0,246.0
ATI FireMV 2400 PCI,130.0,20.0,92.0
NVIDIA GeForce GT 440 OEM,40.0,65.0,238.0
NVIDIA Tesla V100 DGXS 16 GB,12.0,250.0,815.0
AMD Radeon HD 7640G IGP,32.0,35.0,246.0
ATI Radeon HD 3450 PCI,55.0,25.0,67.0
NVIDIA Tesla K20Xm,28.0,235.0,561.0
NVIDIA Quadro P600,14.0,40.0,132.0
NVIDIA GeForce 910M,28.0,33.0,87.0
AMD Radeon R5 M330,28.0,18.0,56.0
NVIDIA GeForce 820M,28.0,45.0,118.0
NVIDIA Quadro 600,40.0,40.0,116.0
AMD Xbox Series X GPU,7.0,200.0,360.0
ATI Mobility Radeon HD 5830,40.0,24.0,166.0
NVIDIA GeForce 7300 GS,90.0,23.0,81.0
ATI Radeon HD 4830,55.0,95.0,256.0
NVIDIA GeForce RTX 2080 Ti,12.0,250.0,754.0
AMD Radeon HD 6850 1440SP Edition,40.0,151.0,334.0
ATI Radeon HD 3610,65.0,35.0,153.0
AMD Radeon HD 6530D IGP,32.0,65.0,227.0
ATI Radeon X1550 AGP,90.0,27.0,100.0
AMD FirePro M3900,40.0,20.0,67.0
AMD Radeon HD 8670D IGP,32.0,100.0,246.0
NVIDIA GeForce GTS 450,40.0,106.0,238.0
NVIDIA GeForce GTX 870M,28.0,100.0,294.0
NVIDIA GeForce GTX 960A,28.0,75.0,148.0
NVIDIA Quadro P2200,16.0,75.0,200.0
NVIDIA GeForce 8500 GT,80.0,30.0,127.0
NVIDIA GeForce GTX 680M,28.0,100.0,294.0
NVIDIA GeForce GTX 970,28.0,148.0,398.0
AMD Radeon RX 5600 XT,7.0,150.0,251.0
NVIDIA Quadro FX 3500M,90.0,45.0,196.0
ATI Radeon HD 2400 PRO AGP,65.0,20.0,85.0
NVIDIA GeForce GT 520MX,40.0,20.0,79.0
ATI Radeon HD 5770 Mac Edition,40.0,108.0,166.0
AMD Radeon HD 7560G IGP,32.0,35.0,246.0
NVIDIA GeForce 7950 GT,90.0,65.0,196.0
ATI Radeon HD 4870 X2,55.0,286.0,256.0
NVIDIA Quadro M3000 SE,28.0,75.0,398.0
NVIDIA Tesla V100 SXM2 16 GB,12.0,250.0,815.0
NVIDIA GeForce GTX 570 Rev. 2,40.0,219.0,520.0
AMD Radeon 520 Mobile,28.0,50.0,56.0
NVIDIA GeForce GTX 780M Mac Edition,28.0,122.0,294.0
AMD Radeon R7 435 OEM,28.0,50.0,77.0
NVIDIA Quadro NVS 300M,90.0,16.0,125.0
NVIDIA Quadro T1000 Mobile GDDR6,12.0,50.0,200.0
NVIDIA Quadro P6000,16.0,250.0,471.0
NVIDIA GeForce GT 330M,40.0,23.0,100.0
ATI Radeon 9000,150.0,28.0,97.0
NVIDIA Jetson Xavier NX GPU,12.0,15.0,350.0
NVIDIA NVS 300,40.0,18.0,57.0
ATI Radeon 9200 SE PCI,150.0,28.0,98.0
NVIDIA Quadro4 200 NVS,150.0,11.0,65.0
ATI Radeon HD 3450 AGP,55.0,25.0,67.0
ATI Mobility Radeon HD 565v,55.0,20.0,146.0
AMD Radeon R7 240,28.0,30.0,77.0
3dfx Voodoo4-2 4200 AGP,180.0,15.0,112.0
NVIDIA Quadro P4000 Max-Q,16.0,100.0,314.0
NVIDIA GeForce 9800 GT,55.0,125.0,260.0
AMD Radeon HD 6570M,40.0,30.0,104.0
NVIDIA GeForce GTX 460 OEM,40.0,150.0,332.0
NVIDIA GeForce GT 630M,40.0,33.0,116.0
AMD Radeon HD 6670A,40.0,45.0,118.0
AMD Radeon Vega 3 Mobile,14.0,15.0,210.0
AMD Radeon R9 370 1024SP,28.0,150.0,212.0
AMD FirePro S9300 X2,28.0,300.0,596.0
NVIDIA GeForce GT 340 OEM,40.0,69.0,144.0
NVIDIA Tesla C2090,40.0,250.0,520.0
NVIDIA GeForce GTX 260 Core 216,65.0,182.0,576.0
NVIDIA GeForce GTX 675M,40.0,100.0,332.0
NVIDIA GeForce GT 640M LE,40.0,32.0,116.0
NVIDIA Tesla K20X,28.0,235.0,561.0
AMD Radeon R9 M290X Mac Edition,28.0,80.0,212.0
AMD Radeon Sky 500,28.0,150.0,212.0
AMD Radeon R7 430 OEM,28.0,50.0,77.0
AMD Radeon HD 8750A,28.0,45.0,77.0
AMD Radeon R9 290,28.0,275.0,438.0
AMD Radeon RX 5500 XT,7.0,130.0,158.0
NVIDIA GeForce GT 555M,40.0,35.0,238.0
ATI Radeon 9600 PRO,130.0,18.0,76.0
NVIDIA GeForce 610M,28.0,12.0,116.0
NVIDIA Quadro FX 4500 SDI,110.0,116.0,333.0
ATI Radeon HD 3470,55.0,30.0,67.0
AMD Radeon Pro WX 2100,14.0,35.0,103.0
NVIDIA GeForce GTX 980,28.0,165.0,398.0
NVIDIA Tesla P4,16.0,75.0,314.0
NVIDIA GeForce 8800 GT Mac Edition,65.0,125.0,324.0
AMD Radeon HD 7530M,40.0,11.0,104.0
Sony Playstation 2 GPU 65nm,65.0,45.0,86.0
AMD Radeon RX Vega 64 Liquid Cooling,14.0,345.0,495.0
AMD Radeon HD 6570M,40.0,30.0,104.0
ATI Radeon X1900 XTX,90.0,135.0,352.0
ATI Radeon X1950 PRO AGP,80.0,66.0,230.0
AMD Radeon HD 7650A,40.0,33.0,118.0
AMD FirePro M2000,40.0,33.0,118.0
NVIDIA Quadro M1000M,28.0,40.0,148.0
AMD Radeon 530X Mobile,28.0,50.0,125.0
AMD Radeon R5 A220,40.0,35.0,67.0
AMD Radeon HD 8280E,28.0,15.0,110.0
AMD Radeon Pro V340,14.0,230.0,495.0
NVIDIA GeForce 710A,28.0,33.0,116.0
NVIDIA GeForce 610M,40.0,12.0,116.0
AMD Radeon HD 7570 OEM,40.0,39.0,104.0
NVIDIA GeForce 610M,40.0,12.0,79.0
NVIDIA Quadro FX 4700 X2,65.0,226.0,324.0
NVIDIA GeForce RTX 3060 Max-Q,8.0,60.0,276.0
AMD Radeon Vega 3 Mobile,14.0,15.0,210.0
ATI Radeon HD 4810,55.0,95.0,256.0
NVIDIA GeForce GT 240M LE,55.0,23.0,121.0
NVIDIA TITAN V CEO Edition,12.0,250.0,815.0
NVIDIA GeForce GTX 260 OEM,55.0,182.0,470.0
AMD Radeon R5 230 OEM,40.0,19.0,67.0
NVIDIA GeForce FX 5600,130.0,37.0,121.0
AMD Atari VCS 800 GPU,14.0,15.0,210.0
AMD Radeon Vega 8,7.0,45.0,156.0
ATI FirePro 2450 Multi-View,55.0,32.0,67.0
NVIDIA GeForce GTX 460,40.0,160.0,332.0
NVIDIA GeForce MX450 30.5W 8Gbps,12.0,31.0,200.0
NVIDIA Quadro FX 4500 X2,90.0,145.0,196.0
AMD Radeon RX 5300 XT,7.0,100.0,158.0
NVIDIA Quadro P4000 Mobile,16.0,100.0,314.0
AMD Radeon RX Vega 56 Mobile,14.0,120.0,495.0
AMD Radeon Sky 900,28.0,300.0,352.0
ATI Mobility Radeon 7500C,150.0,27.0,68.0
ATI Radeon VE,180.0,23.0,115.0
NVIDIA GeForce GTX 1060 3 GB GP104,16.0,120.0,314.0
ATI Radeon 9700,150.0,37.0,215.0
NVIDIA GeForce GT 750M,28.0,50.0,118.0
AMD Radeon HD 7950,28.0,200.0,352.0
AMD Radeon R9 380,28.0,190.0,366.0
NVIDIA GeForce GTX 950 Low Power,28.0,75.0,228.0
ATI Mobility Radeon HD 5450,40.0,11.0,59.0
NVIDIA GeForce FX 5800,130.0,44.0,199.0
AMD Radeon RX Vega M GH,14.0,100.0,208.0
NVIDIA GeForce GT 730 OEM,28.0,64.0,118.0
AMD Radeon Pro WX 5100,14.0,75.0,232.0
NVIDIA GeForce Go 7900 SE,90.0,20.0,125.0
ATI Radeon HD 4670 AGP,55.0,59.0,146.0
NVIDIA GeForce GTX 1060 Mobile,16.0,80.0,200.0
NVIDIA Quadro NVS 450,65.0,35.0,86.0
NVIDIA GeForce GT 635M,40.0,35.0,116.0
NVIDIA GeForce GT 230M,40.0,23.0,100.0
AMD Xbox One GPU,28.0,95.0,363.0
NVIDIA Tesla M2090,40.0,250.0,520.0
AMD Radeon HD 7350M,40.0,7.0,59.0
AMD Radeon Vega Frontier Edition,14.0,300.0,495.0
NVIDIA GeForce GT 520M,40.0,12.0,116.0
ATI Radeon HD 4450,55.0,25.0,73.0
AMD Radeon HD 8730 OEM,28.0,47.0,123.0
NVIDIA GeForce 405 OEM,40.0,25.0,100.0
AMD FirePro W9000,28.0,274.0,352.0
AMD Radeon R7 265,28.0,150.0,212.0
NVIDIA Quadro GV100,12.0,250.0,815.0
AMD Radeon R9 270 1024SP,28.0,150.0,212.0
NVIDIA GeForce GTX 1060 6 GB Rev. 2,16.0,120.0,200.0
ATI Radeon 8500,150.0,23.0,120.0
ATI FireGL V7300,90.0,97.0,288.0
NVIDIA GeForce 7600 GT AGP,90.0,40.0,125.0
NVIDIA Tesla K10,28.0,225.0,294.0
NVIDIA GeForce GT 230,55.0,75.0,196.0
NVIDIA Tesla V100 FHHL,12.0,250.0,815.0
NVIDIA GRID K280Q,28.0,225.0,294.0
ATI Radeon 7500,150.0,23.0,83.0
ATI FireMV 2400 PCIe x1,130.0,20.0,92.0
NVIDIA GeForce 9400 GT,80.0,50.0,127.0
ATI Radeon HD 3450,55.0,25.0,67.0
NVIDIA GeForce 7800 GS 20Pipes AGP,110.0,75.0,333.0
AMD Radeon Graphics 512SP,7.0,15.0,156.0
AMD Radeon R7 250,28.0,55.0,123.0
AMD Radeon HD 6730M,40.0,35.0,104.0
NVIDIA GeForce FX 5700 Ultra,130.0,46.0,133.0
NVIDIA Quadro4 100 NVS,150.0,10.0,65.0
NVIDIA Quadro 2000D,40.0,62.0,238.0
3dfx Voodoo4-2 4200 PCI 32 MB,180.0,15.0,112.0
NVIDIA GeForce GT 630 Rev. 2 PCIe x8,28.0,25.0,87.0
ATI Mobility Radeon HD 4650,55.0,35.0,146.0
AMD Radeon HD 6950M,40.0,50.0,212.0
NVIDIA GeForce GTX 760 Ti OEM,28.0,170.0,294.0
NVIDIA GeForce 8400M GS,80.0,11.0,127.0
AMD Radeon HD 6480G IGP,32.0,35.0,227.0
AMD Radeon HD 7690M Rebrand,40.0,20.0,104.0
AMD Radeon Vega Frontier Edition Watercooled,14.0,375.0,495.0
AMD Radeon HD 8180 IGP,28.0,4.0,110.0
NVIDIA GeForce 7600 GS,90.0,27.0,125.0
NVIDIA GeForce 210,40.0,31.0,57.0
NVIDIA GeForce 9300M GS,65.0,13.0,86.0
ATI Radeon HD 3870 Mac Edition,55.0,106.0,192.0
NVIDIA Tesla P10,16.0,250.0,471.0
AMD Radeon 540X Mobile,14.0,50.0,103.0
AMD Radeon R5 Graphics,28.0,15.0,125.0
NVIDIA GeForce 720M,28.0,33.0,116.0
AMD Radeon RX 580,14.0,185.0,232.0
AMD Radeon HD 6930,40.0,186.0,389.0
NVIDIA GeForce GTX 1650 TU106,12.0,90.0,445.0
AMD Radeon R5 Mobile Graphics,28.0,15.0,107.0
NVIDIA GeForce2 Go 100,180.0,2.0,64.0
Intel HD Graphics 530,14.0,15.0,123.0
AMD Radeon Pro Vega II Duo,7.0,475.0,331.0
NVIDIA Tesla K40d,28.0,245.0,561.0
ATI FireGL 9700 X1-256p,150.0,37.0,215.0
ATI Radeon SDR,180.0,23.0,115.0
AMD Radeon Pro VII,7.0,250.0,331.0
NVIDIA Quadro K1100M,28.0,45.0,118.0
ATI Mobility Radeon HD 4670,55.0,35.0,146.0
AMD FirePro R5000,28.0,150.0,212.0
NVIDIA Tesla K40c,28.0,245.0,561.0
ATI Radeon X1900 XT,90.0,100.0,352.0
AMD Radeon 620 Mobile,28.0,50.0,125.0
NVIDIA GeForce GT 730,40.0,49.0,116.0
Intel Iris Xe Graphics G4,10.0,15.0,146.0
ATI Radeon 7200 64 MB,180.0,23.0,111.0
ATI Radeon HD 3650 AGP,55.0,65.0,135.0
3dfx Voodoo4 4500 PCI,250.0,15.0,112.0
AMD Radeon Vega 6 Mobile,14.0,15.0,210.0
AMD Radeon Vega 6 Mobile,14.0,15.0,210.0
AMD Radeon 540 Mobile,14.0,50.0,103.0
NVIDIA Quadro FX 5500 SDI,90.0,104.0,196.0
NVIDIA GeForce GT 625M,28.0,15.0,116.0
AMD FirePro V7900 SDI,40.0,150.0,389.0
AMD Radeon R5 340 OEM,28.0,65.0,77.0
AMD Radeon HD 6480G IGP,32.0,35.0,227.0
NVIDIA Quadro RTX 3000 Mobile,12.0,80.0,445.0
NVIDIA GeForce 9650M GS,80.0,29.0,169.0
AMD Radeon RX 5600M,7.0,150.0,251.0
NVIDIA GeForce 9800 GTX,65.0,140.0,324.0
AMD Radeon HD 7470A,40.0,25.0,67.0
NVIDIA GeForce GTX 680 Mac Edition,28.0,195.0,294.0
AMD Radeon HD 8330E,28.0,15.0,110.0
AMD Radeon HD 6850,40.0,127.0,255.0
AMD Radeon RX 460,14.0,75.0,123.0
AMD Radeon HD 6790,40.0,150.0,255.0
NVIDIA Tesla D870,90.0,520.0,484.0
NVIDIA GeForce GTX 470M,40.0,75.0,332.0
NVIDIA Quadro P1000,14.0,47.0,132.0
NVIDIA GeForce GT 710,40.0,29.0,79.0
NVIDIA GeForce GT 555M,40.0,35.0,238.0
ATI Radeon 7500 LE,150.0,23.0,83.0
NVIDIA GeForce GT 620M,40.0,15.0,116.0
NVIDIA CMP 30HX,12.0,125.0,284.0
NVIDIA GeForce Go 7900 GTX,90.0,45.0,196.0
NVIDIA GeForce GT 635M,40.0,35.0,238.0
NVIDIA NVS 5200M,40.0,25.0,116.0
NVIDIA GeForce GTX 850M,28.0,45.0,148.0
NVIDIA GRID M6-8Q,28.0,100.0,398.0
NVIDIA GeForce GTX 1060 6 GB,16.0,120.0,200.0
NVIDIA GeForce GTX 745 OEM,28.0,55.0,148.0
AMD Radeon Pro WX 7130 Mobile,14.0,130.0,232.0
NVIDIA Quadro FX 4000 SDI,130.0,150.0,225.0
NVIDIA GeForce 8400 GS Rev. 3,40.0,25.0,57.0
ATI Radeon X1950 XTX Uber Edition,90.0,125.0,352.0
ATI Radeon X1650 XT AGP,80.0,55.0,230.0
AMD Radeon Pro V5300X,14.0,50.0,123.0
Intel HD Graphics 4000,22.0,45.0,133.0
NVIDIA GeForce GTX 580 Rev. 2,40.0,244.0,520.0
NVIDIA GeForce 9600 GT Green Edition,65.0,95.0,240.0
NVIDIA GeForce GT 530 OEM,40.0,50.0,116.0
NVIDIA GeForce GTX 550 Ti,40.0,116.0,238.0
AMD Radeon Pro W5500M,7.0,85.0,158.0
NVIDIA GeForce GT 640 OEM,28.0,50.0,118.0
AMD Radeon R5 Graphics,28.0,15.0,245.0
AMD Radeon HD 7540D IGP,32.0,65.0,246.0
NVIDIA GeForce GTX 675MX Mac Edition,28.0,100.0,294.0
Intel HD Graphics,45.0,35.0,114.0
NVIDIA GeForce GT 745A,28.0,33.0,118.0
AMD Radeon HD 7970M,28.0,100.0,212.0
NVIDIA GeForce 920M,28.0,33.0,87.0
NVIDIA GeForce G110M,55.0,14.0,121.0
NVIDIA GeForce RTX 2060 TU104,12.0,160.0,545.0
AMD Radeon Pro WX 7100 Mobile,14.0,130.0,232.0
NVIDIA GeForce GT 720M,28.0,33.0,116.0
ATI FirePro M7740,40.0,60.0,137.0
AMD Radeon R7 Mobile Graphics,28.0,90.0,245.0
AMD Radeon HD 6570M Mac Edition,40.0,30.0,104.0
NVIDIA GeForce GT 720 OEM,28.0,50.0,118.0
ATI Radeon 7000 Mac Edition PCI,180.0,23.0,80.0
NVIDIA GeForce MX250,14.0,10.0,74.0
NVIDIA GeForce GT 415M,40.0,12.0,116.0
NVIDIA GeForce 7900 GTO,90.0,81.0,196.0
NVIDIA GeForce 8400,65.0,25.0,86.0
AMD Radeon R7 250X,28.0,80.0,123.0
NVIDIA GeForce GT 740M,28.0,33.0,87.0
